  86 BARRA GRANDE  S     503.27    690.00       -      690.00      0.00      1.37
  88 SAO ROQUE     S     327.92    132.90       -      141.90      0.00      0.41
  89 GARIBALDI     S     521.69    189.00       -      189.00      0.00      0.36
  90 CAMPOS NOVOS  S     546.00    880.00       -      880.00      0.00      1.61
  91 MACHADINHO    S    1296.00   1139.80       -     1140.00      0.00      0.88
  92 ITA           S    1585.50   1434.36       -     1450.00      0.00      0.90
  93 PASSO FUNDO   S     102.96    226.00       -      226.00      0.00      2.20
  94 MONJOLINHO    S     137.61     74.00       -       74.00      0.00      0.54
  95 QUEBRA QUEIX  S     117.00    119.89       -      120.00      0.00      1.02
  97 CASTRO ALVES  S     104.64     79.97       -       86.67      0.00      0.76
  98 MONTE CLARO   S     374.80    130.00       -      130.00      0.00      0.35
  99 14 DE JULHO   S     343.90    100.00       -      100.00      0.00      0.29
 101 SAO JOSE      S     275.02     51.00       -       51.00      0.00      0.19
 102 PASSO S JOAO  S     310.02     77.00       -       77.00      0.00      0.25
 103 FOZ CHAPECO   S    1935.19    855.00       -      855.00      0.00      0.44
 107 EDGARD SOUZA  SE       -         -         -         -         -         -  
 108 TRAICAO       SE       -         -         -         -         -         -  
 109 PEDREIRA      SE       -         -         -         -         -         -  
 110 ERNESTINA     S        -         -         -         -         -         -  
 111 PASSO REAL    S     100.69     35.09       -       76.00      0.00      0.35
 112 JACUI         S       0.00      0.00       -        0.00      0.00      0.00
 113 ITAUBA        S     615.52    464.82       -      500.40      0.00      0.76
 114 D. FRANCISCA  S     366.00    120.39       -      125.00      0.00      0.33
 115 G.P. SOUZA    S      13.37     84.84       -      260.00      0.00      6.35
 117 GUARAPIRANGA  SE       -         -         -         -         -         -  
 118 BILLINGS      SE       -         -         -         -         -         -  
 119 HENRY BORDEN  SE      6.00     34.06       -      819.00      0.00      5.68
 120 JAGUARI       SE     58.35     27.60       -       27.60      0.00      0.47
 121 PARAIBUNA     SE     96.51     65.51       -       87.02      0.00      0.68
 122 SANTA BRANCA  SE     56.61     18.32       -       56.05      0.00      0.32
 123 FUNIL         SE    120.36     59.71       -      216.00      0.00      0.50
 124 LAJES         SE       -         -         -         -         -         -  
 125 STA CECILIA   SE       -         -         -         -         -         -  
 126 PICADA        SE     15.89     18.40       -       50.00     24.57      1.16
 127 SOBRAGI       SE     33.68     24.16       -       60.00     51.04      0.72
 129 SIMPLICIO     SE     77.04     75.61       -      203.80      0.00      0.98
 130 ILHA POMBOS   SE    189.41     52.69       -      185.13      0.00      0.28
 131 NILO PECANHA  SE     61.25    164.67       -      380.03      0.00      2.69
 133 P. PASSOS     SE    120.00     38.89       -       99.90      0.00      0.32
 134 SALTO GRANDE  SE     23.12     18.51       -       54.00     44.73      0.80
 135 P. ESTRELA    SE     26.31     12.14       -      112.24      0.00      0.46
 139 CANDONGA      SE     48.96     22.02       -      140.00      0.00      0.45
 141 BAGUARI       SE    111.71     19.26       -      140.00      0.00      0.17
 143 AIMORES       SE    109.36     27.74       -      220.00    774.64      0.25
 144 MASCARENHAS   SE    154.46     31.61       -      148.50      0.00      0.20
 145 SUICA         SE      2.90      6.13       -       35.34      0.00      2.11
 146 FONTES C      SE      0.00      0.00       -        0.00      0.00      0.00
 147 FONTES AB     SE     33.48     86.16       -       87.99      0.00      2.57
 148 IRAPE         SE    126.79    178.40       -      399.00      0.00      1.41
 153 SAO DOMINGOS  SE     78.58     23.94       -       48.00      0.00      0.30
 154 ITAPEBI       NE    138.27     98.22       -      307.99      0.00      0.71
 155 RETIRO BAIXO  SE     27.67      9.00       -       41.85      0.00      0.33
 156 TRES MARIAS   SE    420.00    177.44       -      396.00      0.00      0.42
 162 QUEIMADO      SE     16.00     25.85       -      105.00     46.38      1.62
 169 SOBRADINHO    NE    800.00    184.82       -      700.20      0.00      0.23
 172 ITAPARICA     NE   1116.96    501.62       -     1479.60      0.00      0.45
 173 MOXOTO        NE    210.46     39.66       -      400.00      0.00      0.19
 174 P.AFONSO 123  NE    210.00    162.13       -     1032.83      0.00      0.77
 175 P.AFONSO 4    NE    888.05    908.93       -     1641.60      0.00      1.02
 178 XINGO         NE    871.37    958.42       -     2635.00      0.00      1.10
 180 TOCOS         SE       -         -         -         -         -         -  
 181 SANTANA       SE       -         -         -         -         -         -  
 182 VIGARIO       SE       -         -         -         -         -         -  
 185 BARRA BRAUNA  SE     44.62      9.79       -       39.00      0.00      0.22
 189 P. CAVALO     NE      3.00      2.86       -      160.00      0.00      0.95
 190 B. ESPERANCA  NE    263.67     98.00       -      237.30      0.00      0.37
 192 GUILMAN-AMOR  SE     11.59     11.67       -      140.00    107.95      1.01
 193 SA CARVALHO   SE     12.38     11.65       -       48.00      0.00      0.94
 195 JAURU         SE     60.89     56.68       -      118.00     59.60      0.93
 196 GUAPORE       SE     26.98     41.74       -      120.00     54.02      1.55
 203 CORUMBA III   SE    138.34     46.01       -       96.45      0.00      0.33
 204 CACH.CALDEIR  N     226.84     32.44       -      146.00      0.00      0.14
 215 SALTO PILAO   S     110.00    191.89       -      191.89      0.00      1.74
 217 ROSAL         SE      7.70     13.03       -       55.00     25.21      1.69
 225 SLT APIACAS   SE     17.69      3.92       -       30.00      0.00      0.22
 227 SINOP         SE    413.00     92.05       -      401.88   1150.52      0.22
 228 COLIDER       SE    484.44    104.21       -      300.00      0.00      0.22
 229 TELES PIRES   SE    835.10    432.93       -     1819.80      0.00      0.52
 230 SAO MANOEL    SE    837.77    206.49       -      528.89      0.00      0.25
 241 SLT VERDINHO  SE     66.21     25.16       -       93.00      0.00      0.38
 249 OURINHOS      SE     97.22     10.15       -       29.33      0.00      0.10
 251 SERRA MESA    SE    300.00    307.13       -     1275.00      0.00      1.02
 252 CANA BRAVA    SE    426.05    162.84       -      450.00      0.00      0.38
 253 SAO SALVADOR  SE    446.67     96.02       -      243.20      0.00      0.21
 257 PEIXE ANGIC   SE    401.28     98.65       -      498.75      0.00      0.25
 261 LAJEADO       SE    439.36    151.22       -      902.50      0.00      0.34
 262 SALTO         SE     62.27     28.52       -      116.00      0.00      0.46
 267 ESTREITO TOC  N    1097.69    244.47       -     1087.00      0.00      0.22
 272 CURUA-UNA     N      24.88      4.41       -       42.80      0.00      0.18
 275 TUCURUI       N    5556.36   3121.00       -     7405.00      0.00      0.56
 276 RONDON II     SE     23.80     12.38       -       73.50    123.20      0.52
 277 BALBINA       N     410.65     89.75       -      249.75      0.00      0.22
 278 MANSO         SE    115.83     58.54       -      157.50      0.00      0.51
 279 SAMUEL        SE     81.71     20.00       -      216.75      0.00      0.24
 280 COARACY NUNE  N     228.33     41.38       -       78.00      0.00      0.18
 281 PONTE PEDRA   SE     50.51    111.93       -      176.10     27.21      2.22
 283 STA CLARA MG  SE      3.87      1.75       -       60.00      0.00      0.45
 284 FERREIRA GOM  N     230.71     38.32       -      168.00      0.00      0.17
 285 JIRAU         SE   4497.53    464.84       -     2175.00      0.00      0.10
 286 STO ANT JARI  N     328.34     77.12       -      389.55   1450.66      0.23
 287 STO ANTONIO   SE   3474.82    759.89       -     1135.80   5784.18      0.22
 288 BELO MONTE    N     325.88    265.53       -    10388.89      0.00      0.81
 290 ESPORA        SE     46.34     17.86       -       21.33      0.00      0.39
 304 ITIQUIRA I    SE     38.69     29.76       -       30.40      0.00      0.77
 305 ITIQUIRA II   SE     38.69     47.53       -       96.57      0.00      1.23
 309 JURUENA       SE    123.70     37.99       -       50.00      0.00      0.31
 310 DARDANELOS    SE     22.80     20.11       -      232.00    249.20      0.88
 311 CACU          SE     52.39     13.01       -       32.50      0.00      0.25
 312 B. COQUEIROS  SE     53.44     17.40       -       90.00      0.00      0.33
 314 PIMENTAL      N     460.00     57.61       -      194.25      0.00      0.13
 315 FOZ R. CLARO  SE     55.24     13.56       -       68.40      0.00      0.25

4 - GERACAO TERMOELETRICA (MW):

 IND     NOME     SIST     GTMIN    GTER       RESER     GTMAX     CAPAC
------------------------------------------------------------------------
   1 ANGRA 1        SE    640.00    640.00       -      640.00    640.00
   4 ST.CRUZ 34     SE      0.00      0.00       -        0.00      0.00
  12 CUIABA G CC    SE      0.00      0.00       -      490.00    980.00
  13 ANGRA 2        SE   1350.00   1350.00       -     1350.00   1350.00
  15 LINHARES       SE      0.00    204.00       -      204.00    204.00
  21 MARANHAO V     N       0.00    337.60       -      337.60    337.60
  24 J.LACERDA C    S       0.00      0.00       -      330.00    330.00
  25 J.LACERDA B    S     220.00    220.00       -      220.00    220.00
  26 J.LACERDA A1   S       0.00      0.00       -       80.00     80.00
  27 J.LACERDA A2   S     100.00    100.00       -      110.00    110.00
  28 FIGUEIRA       S       0.00      0.00       -        0.00      0.00
  35 URUGUAIANA     S       0.00      0.00       -        0.00   1065.00
  36 MARANHAO IV    N       0.00    337.60       -      337.60    337.60
  43 TERMOBAHIA     NE      0.00      0.00       -      165.00    185.89
  46 N.VENECIA 2    N      81.00    138.01       -      265.00    448.68
  47 TERMORIO       SE      0.00      0.00       -      844.00  15820.40
  48 ARAUCARIA      S       0.00      0.00       -      484.00    954.15
  49 VIANA          SE      0.00      0.00       -      174.60    174.60
  52 CAMPINA GDE    NE      0.00      0.00       -        0.00    169.08
  53 GLOBAL I       NE      0.00      0.00       -      137.00    954.80
  54 JUIZ DE FORA   SE      0.00      0.00       -       84.00     87.05
  55 GLOBAL II      NE      0.00      0.00       -      137.00    954.80
  57 MARACANAU I    NE      0.00      0.00       -        0.00      0.00
  58 TERMOCEARA     NE      0.00      0.00       -      200.00    550.00
  60 NORTEFLU       SE      0.00      0.00       -      826.00   3136.78
  62 SEROPEDICA     SE      0.00      0.00       -      360.00   1620.00
  63 IBIRITE        SE      0.00      0.00       -      226.00    226.00
  64 CANOAS         S       0.00      0.00       -      248.57    248.57
  67 TERMONE        NE      0.00      0.00       -        0.00    162.31
  68 TRES LAGOAS    SE      0.00      0.00       -      360.00   2870.00
  69 TERMOPB        NE      0.00      0.00       -        0.00    162.31
  70 GERAMAR II     N       0.00      0.00       -      159.00    159.08
  73 GERAMAR I      N       0.00      0.00       -      159.00    159.16
  83 VALE DO ACU    NE      0.00      0.00       -      110.00    110.00
  86 ST.CRUZ NOVA   SE      0.00    350.00       -      350.00   1360.00
  90 TERMOMACAE     SE      0.00      0.00       -      874.00   9472.61
  96 TERMOPE        NE      0.00      0.00       -      550.00   1058.00
  97 CUBATAO        SE      0.00      0.00       -      216.00    432.00
  98 PERNAMBU_III   NE      0.00      0.00       -      200.79    200.79
 106 ERB CANDEIAS   NE      3.00     12.00       -       12.00     16.79
 107 PAMPA SUL      S     285.00    345.00       -      345.00    345.00
 108 XAVANTES       SE      0.00      0.00       -        0.00      0.00
 110 N.PIRATININ    SE      0.00      0.00       -      384.00    965.20
 116 PARNAIBA IV    N       0.00      0.00       -       56.00     56.30
 137 GNA I          SE      0.00      0.00       -     1338.30   1338.30
 140 MAUA 3         N     264.00    542.33       -      545.00   1131.40
 144 PETROLINA      NE      0.00      0.00       -        0.00      0.00
 146 STA VITORIA    SE     18.00     36.00       -       36.00     41.40
 147 PROSPERID. 1   NE      0.00     19.00       -       19.00     28.02
 149 SAO SEPE       S       0.00      8.00       -        8.00      8.00
 151 POTIGUAR       NE      0.00      0.00       -       48.14     48.14
 152 TERMOCABO      NE      0.00      0.00       -        0.00     98.50
 153 DAIA           SE      0.00      0.00       -        0.00      0.00
 156 CANDIOTA 3     S     325.00    325.00       -      350.00    350.00
 161 POTIGUAR III   NE      0.00      0.00       -       51.46     51.46
 162 PECEM II       NE      0.00      0.00       -      144.00    144.45
 163 P. PECEM II    NE      0.00      0.00       -      365.00    365.00
 167 P. PECEM I     NE      0.00    640.00       -      720.00    720.00
 170 SUAPE II       NE      0.00      0.00       -      381.26   3431.33
 176 PORTO ITAQUI   N       0.00    320.00       -      360.00    360.14
 182 PALMEIRAS GO   SE      0.00      0.00       -       70.00    140.44
 194 T.NORTE 2      SE      0.00      0.00       -        0.00      0.00
 201 APARECIDA      N      75.00    101.45       -      111.00    166.00
 203 PORAQUE        N      28.00     65.97       -       67.00     85.38
 204 JARAQUI        N      29.00     63.00       -       63.00     75.44
 205 PIRARUCU       N      35.00     67.00       -       67.00     73.40
 207 TUCUNARE       N      35.00     65.00       -       65.00     73.40
 209 TAMBAQUI       N      33.00     63.00       -       63.00     93.00
 211 BAIXADA FLU    SE      0.00    511.67       -      520.00   1060.00
 212 MARANHAO III   N     490.00    518.80       -      518.80    518.80
 223 PROSPERID. 3   NE      0.00     55.00       -       55.00     55.99
 224 P. SERGIPE I   NE      0.00   1593.20       -     1593.20   6315.20
 229 ONCA PINTADA   SE      0.00     50.00       -       50.00     50.00
 235 C. MURICY 2    NE      0.00      0.00       -      144.00    144.45
 236 MARLIM AZUL    SE    565.00    565.00       -      565.00    565.50
 238 GNA II         SE   1672.00   1672.60       -     1672.60   1672.60
 239 PARNAIBA V     N       0.00    239.00       -      239.00    365.32
 241 PROSPERID. 2   NE      0.00      0.00       -        0.00     37.44
 245 KARKEY 013     SE     31.00     31.00       -      256.00   1869.34
 246 KARKEY 019     SE      0.00      0.00       -      116.00    500.64
 247 LINHARES PCS   SE      0.00      0.00       -       36.00     36.00
 248 PAULINIA       SE     15.00     15.00       -       15.00     15.95
 249 PORSUD I       SE      0.00      0.00       -      116.00    405.72
 250 PORSUD II      SE      0.00      0.00       -       78.00    262.82
 251 POVOACAO 1     SE      0.00      0.00       -       74.96     74.96
 253 VIANA 1        SE      0.00      0.00       -       37.00     37.48
 254 B. BONITA I    S       0.00      0.00       -        9.00      9.45
 322 BBF BALIZA     N       5.00      5.00       -        8.00      9.80
 323 BONFIM         N       5.00      5.00       -       10.00     10.00
 324 CANTA          N       5.00      5.22       -       10.00     10.00
 326 JAGUATIRICA    N       0.00     55.91       -      126.00    265.29
 327 M.C. SUCUBA    N       0.00      0.00       -       38.00     42.25
 328 PALMAPLAN      N       0.00      0.00       -       11.55     11.55
 329 PAU RAINHA     N       5.00      5.42       -       10.00     10.00
 330 SANTA LUZ      N       5.00      5.62       -       10.00     10.00
 334 W ARJONA       SE      0.00      0.00       -      144.00    144.42
 383 ATLANTICO      SE    330.00    330.00       -      330.00   1501.61
 434 W ARJONA 2     SE      0.00      0.00       -        0.00      0.00

5a - INTERCAMBIOS DE ENERGIA(ENERGETICO) (MW):

 DE   PARA    GINT    GINT(MAX)
-------------------------------
 IV   S       0.00   99999.0
 S    IV   3089.33   99999.0
 N    FC      0.00   99999.0
 FC   N    2383.89   99999.0
 NE   FC   3076.47   99999.0
 FC   NE      0.00   99999.0
 SE   FC      0.00   99999.0
 FC   SE    692.58   99999.0
 SE   IV      0.00   99999.0
 IV   SE   5089.33   99999.0
 SE   NE      0.00   99999.0
 NE   SE   8500.00   99999.0
 IT   IV   2000.00

5b - INTERCAMBIOS DE ENERGIA(ELETRICO) (MW):                                                        

 DE   PARA    GINT    GINT(MAX)
-------------------------------

6 - GERACAO DE ITAIPU (MW):

  GH60Hz     GH50Hz(SE)   GH50Hz(ANDE)
--------------------------------------
  2000.00       364.36      3128.60

7 - ENERGIA CONTRATADA:


  CONTRATO   TIPO   SIST     ECMIN   ECONTR      ECMAX     CUSTO
            (CI/CE)          (MW)     (MW)       (MW)      ($/MW)
-----------------------------------------------------------------
 BKCPV2-E-F   CE      SE     20.00     20.00    400.00      0.00
 BKCPV4-E-F   CE      SE      0.00     20.00    400.00      0.00
 BKCPV1-I-F   CI      SE      0.00     20.00    400.00      0.00
 BKCPV3-I-F   CI      SE      0.00     20.00    400.00      0.00
 E1POL1-E-F   CE      SE      0.00      0.00   1575.00      0.00
 E1POL2-E-F   CE      SE      0.00      0.00   1575.00      0.00
 E2POL1-I-F   CI      SE      0.00      0.00   1575.00      0.00
 E2POL2-I-F   CI      SE      0.00      0.00   1575.00      0.00
 E3POL3-E-F   CE      SE      0.00      0.00   1575.00      0.00
 E3POL4-E-F   CE      SE      0.00      0.00   1575.00      0.00
 E4POL3-I-F   CI      SE      0.00      0.00   1575.00      0.00
 E4POL4-I-F   CI      SE      0.00      0.00   1575.00      0.00
 ATLANT-E     CE      SE      0.00    330.00    396.61      0.00
 TKUTA2-I     CI      SE    111.00    111.00    177.61      0.00
 TKUTAT-I     CI      SE    219.00    219.00    219.00    262.77
 FUTDAE-E-F   CE      SE    270.00    270.00    270.00      0.00
 FUTDAS-I-F   CI      SE    270.00    270.00    270.00      0.00
 FUTDCE-I-F   CI      SE    200.00    200.00    200.00      0.00
 FUTDCS-E-F   CE      SE    200.00    200.00    200.00      0.00
 FUPL1F-E-F   CE      SE    156.50    156.50   3150.00      0.00
 FUPL1I-I-F   CI      SE      0.00    156.50   3150.00      0.00
 FUPL3F-E-F   CE      SE    156.50    156.50   3150.00      0.00
 FUPL3I-I-F   CI      SE      0.00    156.50   3150.00      0.00
 MBXNG3-E-F   CE      N     100.00    410.36   2000.00      0.00
 MBXNG4-E-F   CE      N       0.00    410.36   2000.00      0.00
 MDRIO1-I-F   CI      SE      0.00    410.36   2000.00      0.00
 MDRIO2-I-F   CI      SE      0.00    410.36   2000.00      0.00
 MDRIO1-E-F   CE      SE      0.00      0.00      0.00      0.00
 MDRIO2-E-F   CE      SE      0.00      0.00      0.00      0.00
 MBXNG3-I-F   CI      N       0.00      0.00      0.00      0.00
 MBXNG4-I-F   CI      N       0.00      0.00      0.00      0.00
 MBXNG1-E-F   CE      N     100.00    309.88   2000.00      0.00
 MBXNG2-E-F   CE      N       0.00    309.88   2000.00      0.00
 MDEST1-I-F   CI      SE      0.00    309.88   2000.00      0.00
 MDEST2-I-F   CI      SE      0.00    309.88   2000.00      0.00
 MDEST1-E-F   CE      SE      0.00      0.00      0.00      0.00
 MDEST2-E-F   CE      SE      0.00      0.00      0.00      0.00
 MBXNG1-I-F   CI      N       0.00      0.00      0.00      0.00
 MBXNG2-I-F   CI      N       0.00      0.00      0.00      0.00

8a - BALANCO DE ENERGIA(ENERGETICO) (MW):

                                                                                                           DEFICIT                                                      ENEARMF
 SIST         DEMANDA   PERDAS   GPQUSI  GFIXBAR  GRENOVA   GHID     GTER     CONSUE     GIMP     GEXP    MW     (%)      SALDO         GTERMIN  GIMPMIN  GEXPMIN   (MWmes)    (%) 
--------------------------------------------------------------------------------------------------------------------------------- obs: --------------------------------------------
  SE         46811.92      -       0.00     0.00 10874.48 19622.20  5755.27    33.81  2593.48  1153.00     0.00   0.00 ********         4621.00   800.00   803.00   98598.96  47.49
  S          14169.00      -       0.00     0.00  3219.25 13041.08   998.00     0.00     0.00     0.00     0.00   0.00  3089.33          930.00     0.00     0.00   18462.99  87.83
  NE         14870.92      -       0.00     0.00 21173.52  2954.67  2319.20     0.00     0.00     0.00     0.00   0.00 11576.47            3.00     0.00     0.00   26116.12  51.71
  N           9120.08      -       0.00     0.00  1263.71  3972.03  2940.93     0.00     0.00  1440.48     0.00   0.00 -2383.89         1095.00     0.00   200.00   13211.84  79.19
  FC             0.00      -       0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00   0.00     0.00            0.00     0.00     0.00       0.00   0.00
  
OBS.:
1) A geracao de Itaipu injetada, no subsistema Sudeste (SE), inclui a geracao para atender a carga da ANDE.
2) Intercambio IV-SE nao corresponde a recebimento do SE pois Itaipu(60hz) ja se encontra no SE.
  

8b - BALANCO DE ENERGIA(ELETRICO) (MW):                                                             

 
 SIST    DEMANDA      PERDAS    GERACAO      SALDO  
----------------------------------------------------
   SE    46811.92      -           0.00  -46811.92
   S     14169.00      -           0.00  -14169.00
   NE    14870.92      -           0.00  -14870.92
   N      9120.08      -           0.00   -9120.08
   FC        0.00      -           0.00       0.00

9 - CUSTOS (1.000.000$):

    VALOR ESPERADO PARA O CUSTO FUTURO :          0.000000

    CUSTO DE OPERACAO NO DIA           :         67.953089
    CUSTO DE VIOLACOES NO DIA          :          0.000000
    CUSTO TOTAL NO DIA                 :         67.953089


======================================================
* RELATORIO FINAL DE OPERACAO NO DIA  5 : 15/10/2025 *
======================================================

1 - BALANCO HIDRICO DIARIO POR USINA (hm3):

 IND     NOME        VOL.INICIAL        VOL.      VOL.     VOL.   VOL.   VOL.   VOL.  VOL.             VOL.FINAL
                     (%)                AFLU      TURB     VERT   DESV   DESC   EVAP  VALT    VBOMB    (%)
---------------------------------------------------------------------------------------------------------------
   1 CAMARGOS       70.09   471.00      3.97     2.94     0.00     -       -         0.03     0.02      -    70.24   471.99
   2 ITUTINGA         -        -        2.94     2.94     0.00     -       -         0.00     0.00      -      -        -  
   4 FUNIL-GRANDE     -        -        6.48     6.39     0.00     -       -         0.03     0.06      -      -        -  
   6 FURNAS         38.62  6650.03     19.64    17.26     0.00     -       -         0.55     0.28      -    38.63  6651.58
   7 M. DE MORAES   76.21  1905.35     22.58    46.59     0.00     -       -         0.12     0.05      -    75.25  1881.18
   8 ESTREITO       72.08   128.42     47.42    37.67     0.00     -       -         0.02     0.01      -    77.54   138.13
   9 JAGUARA        96.30    86.67     37.74    38.76     0.00     -       -         0.02     0.00      -    95.13    85.62
  10 IGARAPAVA        -        -       39.86    39.81     0.00     -       -         0.04     0.01      -      -        -  
  11 VOLTA GRANDE   72.25   193.64     41.63    39.59     0.00     -       -         0.18     0.07      -    72.92   195.44
  12 P. COLOMBIA    87.71   204.80     51.57    54.38     0.00     -       -         0.13     0.39      -    86.28   201.46
  14 CACONDE        42.80   215.70      2.07     2.76     0.00     -       -         0.01     0.03      -    42.65   214.97
  15 E. DA CUNHA      -        -        4.06     4.03     0.00     -       -         0.00     0.03      -      -        -  
  16 A.S.OLIVEIRA     -        -        4.06     4.05     0.00     -       -         0.00     0.00      -      -        -  
  17 MARIMBONDO     27.87  1465.84     71.39    66.43     0.00     -       -         0.20     1.75      -    27.92  1468.85
  18 A. VERMELHA    22.37  1156.31     75.82   125.79     0.00     -       -         0.35     0.48      -    21.39  1105.52
  20 BATALHA        55.43   749.14      1.64     6.55     0.00     -       -         0.15     0.09      -    55.05   743.99
  21 SERRA FACAO    53.86  1856.60      7.58     8.21     0.00     -       -         0.13     0.03      -    53.84  1855.83
  24 EMBORCACAO     53.33  6963.33     13.22     4.15     0.00     -       -         0.17     0.72      -    53.40  6971.51
  25 NOVA PONTE     45.38  4710.52      8.12    17.12     0.00     -       -         0.23     0.15      -    45.29  4701.15
  26 MIRANDA        85.94   125.48     18.04    11.04     0.00     -       -         0.02     0.03      -    90.70   132.42
  27 CAPIM BRANC1   54.74     7.04     11.04    10.96     0.60     -       -         0.02     0.03      -    50.26     6.46
  28 CAPIM BRANC2   34.49     0.34     11.80    11.65     0.00     -       -         0.03     0.09      -    38.00     0.38
  29 CORUMBA IV     60.38   465.77      1.99    14.00     0.00     -       -         0.27     0.10      -    58.77   453.39
  30 CORUMBA I      34.86   359.06     15.58    13.65     0.00     -       -         0.03     0.15      -    35.03   360.80
  31 ITUMBIARA      47.02  5856.19     35.74    84.17     0.00     -       -         0.38     0.71      -    46.63  5806.68
  32 CACH.DOURADA     -        -       86.39    86.24     0.00     -       -         0.06     0.09      -      -        -  
  33 SAO SIMAO      24.46  1354.95    107.58   132.50     0.00     -       -         0.34     1.60      -    23.97  1328.10
  34 I. SOLTEIRA    55.26  3037.67    280.75   261.79     0.00    18.72    -         0.65     0.32      -    55.25  3036.95
  37 BARRA BONITA   74.76  1918.27     17.74    19.01     0.00     -       -         0.17     4.25      -    74.54  1912.58
  38 A.S. LIMA      65.82    38.77     25.82    22.14     0.00     -       -         0.04     0.37      -    71.37    42.04
  39 IBITINGA       56.27    31.65     28.08    21.23     0.00     -       -         0.09     0.21      -    67.92    38.21
  40 PROMISSAO      42.19   897.89     25.39    36.79     0.00     -       -         0.35     0.19      -    41.63   885.95
  42 NAVANHANDAVA   90.94   361.95     45.42    34.57     0.00     -       -         0.14     0.28      -    93.56   372.39
  43 TRES IRMAOS    56.15  1936.70     53.98    64.67     0.00     0.00    -         0.39     0.33      -    55.82  1925.29
  45 JUPIA          95.69   864.78    368.38   345.60     0.00     -       -         0.15     0.16      -    98.18   887.26
  46 P. PRIMAVERA   80.15   495.18    382.46   397.18     0.26     -       -        -0.88     1.82      -    77.57   479.26
  47 A.A. LAYDNER   50.36  1593.93      7.43     7.78     0.00     -       -         0.11     0.10      -    50.34  1593.37
  48 PIRAJU           -        -        7.95     7.93     0.00     -       -         0.01     0.01      -      -        -  
  49 CHAVANTES      47.52  1445.23     12.08     8.28     0.00     -       -         0.15     0.07      -    47.64  1448.82
  50 L.N. GARCEZ      -        -       11.38    11.22     0.00     -       -         0.01     0.16      -      -        -  
  51 CANOAS II        -        -       11.47    11.44     0.00     -       -         0.01     0.02      -      -        -  
  52 CANOAS I         -        -       11.96    11.93     0.00     -       -         0.01     0.03      -      -        -  
  53 PARANAPANEMA     -        -        7.93     7.93     0.00     -       -         0.00     0.00      -      -        -  
  57 MAUA           59.86   397.47     19.44     5.18     1.62     -       -         0.04     0.08      -    61.75   409.99
  61 CAPIVARA       42.72  2445.16     33.51    26.16     0.00     -       -         0.01     0.38      -    42.84  2452.12
  62 TAQUARUCU      59.15    81.70     30.20    30.36     0.00     -       -        -0.01     0.05      -    59.01    81.51
  63 ROSANA         65.86   268.43     36.53    51.84     0.00     -       -        -0.11     0.20      -    62.08   253.03
  66 ITAIPU         57.64   984.97    557.07   443.14     0.00     -       -        -0.85     2.08      -    64.24  1097.68
  71 STA CLARA PR   99.77   261.40      9.76     9.46     0.56     -       -        -0.01     0.03      -    99.66   261.12
  72 FUNDAO           -        -       10.77    10.17     0.60     -       -         0.00     0.00      -      -        -  
  73 JORDAO         64.61    16.15     13.79     -        0.86     9.24    -         0.00     0.00      -    79.34    19.83
  74 G.B. MUNHOZ    99.63  3790.84     76.46    80.02     0.00     -       -        -0.08     0.55      -    99.52  3786.81
  76 SEGREDO        97.75   379.26    104.21   106.21     0.00     -       -        -0.03     0.01      -    97.24   377.29
  77 SLT.SANTIAGO   98.18  4038.22    121.68   112.90     0.00     -       -        -0.08     0.03      -    98.40  4047.05
  78 SALTO OSORIO   97.32   391.87    118.69   119.42     0.00     -       -        -0.03     0.01      -    97.14   391.15
  82 SALTO CAXIAS   98.75   269.35    155.71   167.11     0.00     -       -        -0.08     0.10      -    94.56   257.93
  83 BAIXO IGUACU   99.03    32.90    181.64   181.24     0.00     -       -        -0.01     0.09      -   100.00    33.22
  86 BARRA GRANDE   97.94  2147.55     34.91    43.48     0.00     -       -        -0.01     0.04      -    97.55  2138.94
  88 SAO ROQUE      60.24   276.49     36.63    28.31     9.59     -       -        -0.04     0.09      -    59.96   275.16
  89 GARIBALDI      80.31    51.40     46.02    45.08     1.12     -       -         0.00     0.04      -    79.97    51.18
  90 CAMPOS NOVOS   95.70   150.25     50.61    47.17     3.18     -       -         0.00     0.01      -    95.86   150.49
  91 MACHADINHO     95.16  1005.88    133.39   111.97     0.00     -       -        -0.04     0.03      -    97.19  1027.30
  92 ITA            79.65   635.50    151.46   137.10     0.00     -       -         0.02     0.16      -    81.43   649.68
  93 PASSO FUNDO    77.32  1085.56      9.76     8.90     0.00     -       -        -0.05     0.03      -    77.38  1086.45
  94 MONJOLINHO       -        -       15.81    11.88     3.92     -       -         0.00     0.01      -      -        -  
  95 QUEBRA QUEIX   89.38    23.24      9.76     9.66     0.00     -       -         0.00     0.01      -    89.73    23.33
  97 CASTRO ALVES     -        -       19.09     9.04    10.02     -       -         0.00     0.03      -      -        -  
  98 MONTE CLARO      -        -       32.64    30.67     1.90     -       -         0.00     0.08      -      -        -  
  99 14 DE JULHO      -        -       34.80    29.11     5.65     -       -         0.00     0.04      -      -        -  
 101 SAO JOSE         -        -       55.04    24.36    30.63     -       -        -0.01     0.05      -      -        -  
 102 PASSO S JOAO     -        -       56.81    28.61    28.21     -       -         0.00     0.00      -      -        -  
